gene_id,PR05826,PR05827,PR05851,,Genotype,BLS:STM
AT3G55880,1.535085079,0.774551096,3.895397103,,,
AT3G55890,0.764396873,0,0,,,
AT3G55900,0,0,0,,,
AT3G55910,2.314875637,2.447251869,0,,,
AT3G55920,37.51070886,35.57015985,31.58300965,,,
AT3G55930,0,0,0,,,
AT3G55940,1.417001611,0.357485121,1.713719708,,,
AT3G55950,0.101711159,0.513199499,1.27402519,,,
AT3G55960,16.21997984,15.37711736,19.13083634,,,
AT3G55970,0,0,8.115031141,,,
AT3G55980,6.24206282,4.15737968,7.579954608,,,
AT3G55990,0.254798958,0.642813922,1.137233127,,,
AT3G56000,0.715275184,1.950828321,2.571778526,,,
AT3G56010,58.16984522,63.61863622,96.77850279,,,
AT3G56020,4053.067421,3788.448574,3391.787925,,,
AT3G56030,3.532440096,4.455869234,1.881770651,,,
AT3G56040,18.83648373,26.48412751,19.70462642,,,
AT3G56050,31.08547284,32.49861491,33.51301297,,,
AT3G56060,0.448175791,0,4.212294239,,,
AT3G56070,179.1951646,173.978617,123.6974711,,,
AT3G56080,0.186546755,0.256704741,0.087899757,,,
AT3G56090,92.10067659,106.8165543,94.05567002,,,
AT3G56100,9.325641853,10.74689646,2.536152157,,,
AT3G56110,44.21045027,37.69297586,35.63400341,,,
AT3G56120,23.70626323,24.88142179,11.2604774,,,
AT3G56130,138.8925382,128.2582457,85.95619574,,,
AT3G56140,25.26562784,22.76308075,20.85396206,,,
AT3G56150,94.38345381,81.35365484,58.05813098,,,
AT3G56160,47.18542407,44.57745389,28.02091385,,,
AT3G56170,3.134132036,3.033658461,13.92397262,,,
AT3G56180,0,0,0,,,
AT3G56190,76.21300411,73.44747544,79.94280834,,,
AT3G56200,0.522844344,0.479653202,3.490117647,,,
AT3G56210,33.59581172,40.26268316,25.46918115,,,
AT3G56220,8.315858978,3.130271788,6.727597328,,,
AT3G56230,0,0,0.253035343,,,
AT3G56240,19.44965377,30.42652565,54.88066962,,,
AT3G56250,3.252590582,2.438272958,3.532282613,,,
AT3G56260,1.412976038,2.798946008,19.0776508,,,
AT3G56270,5.146140918,4.561534142,8.971150147,,,
AT3G56290,2.79888357,2.764346155,3.7039139,,,
AT3G56300,8.395192326,5.462956305,4.749576668,,,
AT3G56310,36.59758485,33.75663443,40.7092272,,,
AT3G56320,4.305989892,4.137564756,3.675296464,,,
AT3G56330,10.12307257,12.72119865,7.878640204,,,
AT3G56340,1009.05185,1073.740673,945.8127926,,,
AT3G56350,0,0,0.295904967,,,
AT3G56360,11.29173159,10.679868,41.92492856,,,
AT3G56370,42.76802706,45.72660722,15.47199682,,,
AT3G56380,0,0,0,,,
AT3G56390,0,0,0,,,
AT3G56400,10.81844705,7.798022903,6.978843422,,,
AT3G56410,1.288482056,1.715509655,3.741290635,,,
AT3G56420,0,0,0,,,
AT3G56430,13.31553971,12.21119867,10.28864972,,,
AT3G56440,3.462752502,4.748077257,2.831478398,,,
AT3G56450,16.49211823,15.00033773,8.716802608,,,
AT3G56460,60.03326274,60.01217457,61.19594518,,,
AT3G56470,1.267070904,1.591197361,3.502614232,,,
AT3G56480,22.55965409,25.87489686,19.72529028,,,
AT3G56490,158.9279805,123.2870774,112.9777161,,,
AT3G56500,0.933497683,0,0,,,
AT3G56510,38.71627367,42.5958071,26.71459864,,,
AT3G56520,0,0,0,,,
AT3G56530,0,0,0,,,
AT3G56540,0,0,0,,,
AT3G56550,1.69136307,0.053899174,1.045835941,,,
AT3G56560,0,0,0,,,
AT3G56570,12.50430675,10.47609476,8.143504934,,,
AT3G56580,22.07940127,24.75667991,31.06402971,,,
AT3G56590,23.47270398,19.31240412,28.31478398,,,
AT3G56600,0,0,0,,,
AT3G56610,0,0,0,,,
AT3G56620,6.387050417,4.28769357,8.003916236,,,
AT3G56630,3.585191201,5.855606289,13.49829689,,,
AT3G56640,5.907942795,7.270596575,4.66228016,,,
AT3G56650,56.22176141,49.6979078,54.18323731,,,
AT3G56660,0.050057122,0,0.345937208,,,
AT3G56670,0,0,0,,,
AT3G56680,145.533871,148.6645806,180.4890737,,,
AT3G56690,10.09847391,9.158328507,7.104900987,,,
AT3G56700,0,0,0.440775107,,,
AT3G56710,7.703198315,8.461461156,11.4244625,,,
AT3G56720,49.04596827,45.86891593,35.72493548,,,
AT3G56730,1.257793699,2.659441337,1.448737036,,,
AT3G56740,18.67947915,14.72437442,9.74272137,,,
AT3G56750,37.93351018,34.2681344,30.22112587,,,
AT3G56760,8.47948596,4.830223922,6.287468607,,,
AT3G56770,1.973680816,2.172766712,0.92998704,,,
AT3G56780,0,0,0,,,
AT3G56790,0,0.656684625,0.172968604,,,
AT3G56800,153.7003935,155.5918243,160.0461196,,,
AT3G56810,9.397210009,10.23663476,8.547921418,,,
AT3G56820,12.7530145,13.48454907,8.991628088,,,
AT3G56830,17.26970714,12.58394054,21.93219436,,,
AT3G56840,6.080078711,7.129390774,10.83751942,,,
AT3G56850,23.99214347,31.01843216,26.79330111,,,
AT3G56860,45.77373733,44.90375088,26.4983207,,,
AT3G56870,3.148457307,3.013125307,1.659980433,,,
AT3G56880,51.55639399,52.02716389,56.76323335,,,
AT3G56890,0.518091214,0,0.895112526,,,
AT3G56891,0,0,0,,,
AT3G56900,19.56719496,17.34181869,8.951125258,,,
AT3G56910,667.3293007,605.140137,736.2751085,,,
AT3G56920,0,0,0.264044993,,,
AT3G56930,3.164908672,4.178200841,2.396954044,,,
AT3G56940,616.5285447,623.6628754,709.9770571,,,
AT3G56950,13.14085761,21.63401338,19.89138946,,,
AT3G56960,8.515294057,6.903931408,5.921513633,,,
AT3G56970,0,0,0,,,
AT3G56980,0,0,0,,,
AT3G56990,15.33899269,20.60447337,7.090498098,,,
AT3G57000,49.07138188,42.94484307,34.66689983,,,
AT3G57010,2.858434285,3.688876641,0.712291135,,,
AT3G57020,3.239815678,4.988651873,1.930161781,,,
AT3G57030,27.41047917,29.86359207,17.80677185,,,
AT3G57040,35.36248116,35.37391337,18.58786862,,,
AT3G57050,57.98164899,56.35234009,50.58829501,,,
AT3G57060,15.23539418,16.68156604,5.461703548,,,
AT3G57062,65.97733012,72.55488842,101.5678703,,,
AT3G57070,12.91509677,8.930500022,12.97699021,,,
AT3G57072,0,0,0,,,
AT3G57080,40.93617575,51.53196118,38.05231724,,,
AT3G57090,43.3257565,49.89739695,44.70328053,,,
AT3G57100,0,0,0,,,
AT3G57110,0.453802523,2.82400199,2.482793867,,,
AT3G57120,5.305616809,2.013493879,7.012041231,,,
AT3G57130,1.018469908,0.960741264,0.726800769,,,
AT3G57140,0.503879236,0.443290465,0,,,
AT3G57150,251.4115422,210.3111497,123.3863591,,,
AT3G57160,19.83038785,9.6451643,3.549584154,,,
AT3G57170,41.15177273,41.58345312,36.31508215,,,
AT3G57180,8.057454888,13.85755108,7.854240015,,,
AT3G57190,13.97700622,15.28644148,12.00814347,,,
AT3G57200,7.806578294,8.608797041,0.973326242,,,
AT3G57210,0,0,0.225185541,,,
AT3G57220,23.51430381,15.40304598,16.01559648,,,
AT3G57230,27.25890703,30.15446333,30.75324363,,,
AT3G57240,0.939229686,0.305743854,5.339267698,,,
AT3G57250,0,0,0,,,
AT3G57260,0,0,2.316761832,,,
AT3G57270,0,0,0,,,
AT3G57280,20.58670815,27.77635771,23.34390376,,,
AT3G57290,152.4032119,160.7027049,126.5308385,,,
AT3G57300,21.66502131,20.85859569,14.84690212,,,
AT3G57310,0,0,0,,,
AT3G57320,95.67082419,107.7114818,107.4135031,,,
AT3G57330,10.55370992,10.04878133,16.99492398,,,
AT3G57340,31.76124399,39.32530621,28.70197773,,,
AT3G57350,17.93161229,17.29380985,10.25064983,,,
AT3G57360,8.777074686,8.078112318,6.599260975,,,
AT3G57370,0,0,0,,,
AT3G57380,0.389850815,0.434822249,0,,,
AT3G57390,21.3284243,13.67067616,13.72273678,,,
AT3G57400,2.879496432,4.182575921,16.39469258,,,
AT3G57410,14.07320234,15.19755847,17.86518582,,,
AT3G57420,8.129838633,11.94436661,6.473790331,,,
AT3G57430,3.256241076,2.19456144,2.772739137,,,
AT3G57440,1.284523671,0.38887586,0.295904967,,,
AT3G57450,50.84771503,27.27298216,117.9333823,,,
AT3G57460,0.667568511,0,45.13172399,,,
AT3G57470,41.48214631,46.45613334,38.01217767,,,
AT3G57480,7.128935106,9.829053414,7.590554219,,,
AT3G57490,37.93101019,38.12636895,23.97738246,,,
AT3G57500,48.29947125,56.32985313,15.30353673,,,
AT3G57510,0.16789993,0,0,,,
AT3G57520,365.0468017,376.3507752,332.2324631,,,
AT3G57530,15.85993512,23.24084394,11.59162418,,,
AT3G57540,0.837319134,0.70413736,0.120553876,,,
AT3G57550,82.20557269,87.18156971,42.58080046,,,
AT3G57560,48.62315819,46.69341222,21.50327792,,,
AT3G57570,8.14210805,8.464283085,5.02633834,,,
AT3G57580,5.82694275,2.940074761,3.808058178,,,
AT3G57590,9.389603732,6.738594539,9.194242241,,,
AT3G57600,16.92182814,11.58483259,19.25457879,,,
AT3G57610,60.46156124,56.22199812,32.70533343,,,
AT3G57620,0,0,0,,,
AT3G57630,4.737206819,4.51707664,3.878069381,,,
AT3G57640,0.261222461,0,1.7551226,,,
AT3G57650,44.23701905,56.41115216,38.05375815,,,
AT3G57660,14.14441723,13.95443492,6.020984315,,,
AT3G57670,3.93965194,2.450728079,0.652686217,,,
AT3G57680,5.340324822,2.634218489,3.890296747,,,
AT3G57690,0,0,0,,,
AT3G57700,0,0,0.524992684,,,
AT3G57710,10.62675729,9.981147084,7.272789272,,,
AT3G57720,0.748353976,0.551867656,0.696198631,,,
AT3G57730,3.812918486,7.225517391,2.966946013,,,
AT3G57740,0,0,0.900113154,,,
AT3G57750,4.825207725,7.303901235,11.48950406,,,
AT3G57760,3.062069445,4.607455005,7.841091255,,,
AT3G57770,0,0,0,,,
AT3G57780,29.26598584,34.46579488,16.57023783,,,
AT3G57785,97.76155953,86.28835976,77.83587181,,,
AT3G57790,7.681678286,9.860145883,11.33930735,,,
AT3G57800,42.8790246,39.40143242,37.10419604,,,
AT3G57810,17.79105679,19.46607661,10.07705296,,,
AT3G57830,14.08145351,11.78123761,5.022350824,,,
AT3G57840,0,0,0,,,
AT3G57850,0,0,0,,,
AT3G57860,52.57351828,40.2830058,18.48920955,,,
AT3G57870,177.1807593,202.4392724,121.7575423,,,
AT3G57880,15.75693434,13.29345835,15.3348735,,,
AT3G57890,30.7627275,31.90071225,24.12401627,,,
AT3G57900,0,0,0,,,
AT3G57910,14.17933849,10.29920011,10.70096929,,,
AT3G57920,11.20828317,12.25318016,1.71458174,,,
AT3G57930,128.8660682,118.1872245,117.499278,,,
AT3G57940,8.88156367,8.302148997,3.531736497,,,
AT3G57950,1.30946131,0,0,,,
AT3G57958,0,0,0,,,
AT3G57960,0,0,0,,,
AT3G57970,0,0,0,,,
AT3G57980,5.467376477,5.087809572,3.252383585,,,
AT3G57990,29.64945915,24.54990214,22.96158218,,,
AT3G58000,4.945416134,4.931161952,7.730517269,,,
AT3G58010,19.91884668,16.95364512,16.04829577,,,
AT3G58020,27.95660826,28.0888677,24.22069188,,,
AT3G58030,31.53598694,35.7720309,32.24043743,,,
AT3G58040,21.32724998,23.24781276,14.07846885,,,
AT3G58050,9.865141795,11.94280976,15.54980603,,,
AT3G58060,0,0,0,,,
AT3G58070,1.387015849,2.428858064,0.634331711,,,
AT3G58080,0,0,0,,,
AT3G58090,15.04750217,13.45497769,15.53283501,,,
AT3G58100,17.80401852,12.36286253,9.594023758,,,
AT3G58110,40.58931168,35.32545013,24.12812872,,,
AT3G58120,5.243711076,6.337236244,4.177191787,,,
AT3G58130,16.86808604,11.99653559,10.75522802,,,
AT3G58140,52.00189953,53.35216029,50.37610029,,,
AT3G58150,0.903338527,0,1.652515432,,,
AT3G58160,3.926322797,4.593094233,2.117160761,,,
AT3G58170,87.02247547,69.28454015,86.89141105,,,
AT3G58180,14.37497527,16.5975235,11.87800114,,,
AT3G58190,0,0,0,,,
AT3G58200,1.359989437,1.503113222,1.007001592,,,
AT3G58210,0,0,0,,,
AT3G58220,34.82851069,32.24452802,20.46534806,,,
AT3G58230,0,0,0,,,
AT3G58240,0,0,0,,,
AT3G58250,0,0,0,,,
AT3G58260,0,0,0,,,
AT3G58270,5.692979038,4.255527826,2.341864166,,,
AT3G58280,0,0,0,,,
AT3G58290,0,0,0,,,
AT3G58300,0,0,0,,,
AT3G58310,0,0,0,,,
AT3G58320,0,0,0,,,
AT3G58330,0.178652143,0,0,,,
AT3G58340,0,0,0,,,
AT3G58350,1.338116381,1.592702751,2.252601058,,,
AT3G58360,0,0,0,,,
AT3G58370,0,0,0,,,
AT3G58380,0.10092686,1.018484396,0,,,
AT3G58390,0,0,0,,,
AT3G58400,0,0,0,,,
AT3G58410,0.031494907,0,0,,,
AT3G58420,0,0,0,,,
AT3G58430,5.548215613,4.935595653,5.444154542,,,
AT3G58440,0,0,0,,,
AT3G58450,0,0,0,,,
AT3G58460,24.38790024,26.56964212,24.52650246,,,
AT3G58470,51.30975638,60.00904609,40.3339861,,,
AT3G58480,0.161903504,0,0,,,
AT3G58490,20.57455757,21.48961369,24.77121954,,,
AT3G58500,219.2152825,224.4138466,159.1817944,,,
AT3G58510,24.23956936,17.75718407,15.21545272,,,
AT3G58520,6.528691194,6.688128561,5.212588456,,,
AT3G58530,18.17709853,21.71040467,14.46340014,,,
AT3G58540,8.838026593,4.920677554,6.581709749,,,
AT3G58550,0,0,0,,,
AT3G58560,33.9207979,32.61784953,32.09342091,,,
AT3G58570,21.52440778,18.19776077,11.59357491,,,
AT3G58580,16.81223145,18.81812925,17.30946076,,,
AT3G58590,1.982990631,1.437408167,3.064131827,,,
AT3G58600,25.95585686,28.47050441,32.61400094,,,
AT3G58610,276.0936085,270.3837508,175.7263138,,,
AT3G58620,3.883787725,4.592872534,7.050813161,,,
AT3G58630,9.235539034,7.338991911,6.282466796,,,
AT3G58640,23.30770845,24.47581465,28.99722553,,,
AT3G58650,18.47711419,18.48026084,6.650653359,,,
AT3G58660,65.4394406,53.10093591,38.1674379,,,
AT3G58670,28.82548648,39.07179975,33.37333121,,,
AT3G58676,0,0,0,,,
AT3G58680,328.6075043,361.3687098,342.2709994,,,
AT3G58690,12.84246052,12.88149941,10.08954767,,,
AT3G58700,190.8161084,172.2169922,149.968033,,,
AT3G58710,4.175094033,7.583791505,14.62345006,,,
AT3G58720,0.62093329,1.566507836,7.174310132,,,
AT3G58730,80.24481476,70.1220028,91.5611286,,,
AT3G58740,0,0,0,,,
AT3G58750,18.95308441,18.55764268,23.22078319,,,
AT3G58760,17.29897783,15.88404097,12.13711899,,,
AT3G58770,5.476197289,4.848970789,0.463788873,,,
AT3G58780,0.4916194,0.41978408,0,,,
AT3G58790,7.31648221,10.32114391,10.85385983,,,
AT3G58800,6.247128842,8.57731149,4.514480565,,,
AT3G58810,4.211734581,2.897858606,1.984545092,,,
AT3G58820,8.860110618,7.55187319,5.534995329,,,
AT3G58830,20.33206799,26.71863542,17.53796054,,,
AT3G58840,22.18534791,18.71669946,14.92789542,,,
AT3G58850,14.10601289,10.36857056,18.35356776,,,
AT3G58860,0.067872211,0,0,,,
AT3G58877,0,0,0,,,
AT3G58880,0,0,0,,,
AT3G58890,0,0,0,,,
AT3G58900,7.182122839,5.497484445,5.109440598,,,
AT3G58910,0,0,0,,,
AT3G58920,0,0,0,,,
AT3G58930,9.954216287,10.95436551,4.558958206,,,
AT3G58940,5.540813953,7.652289548,3.672998087,,,
AT3G58950,0.272679586,0,0.770910309,,,
AT3G58960,0,0,0,,,
AT3G58970,16.33706391,10.62393426,24.62071524,,,
AT3G58980,2.072364856,2.003418718,1.925620224,,,
AT3G58990,0.652713341,0.535172116,8.246312246,,,
AT3G59000,4.591214824,5.270725754,1.455467522,,,
AT3G59010,4.789899904,1.893996643,7.971568155,,,
AT3G59020,30.23120023,30.35511574,24.06645899,,,
AT3G59030,0,0,0,,,
AT3G59040,44.37525763,44.93969052,36.44062161,,,
AT3G59050,6.229808464,9.237590991,25.44389388,,,
AT3G59052,0,0,2.335076154,,,
AT3G59060,21.35234352,24.20254606,26.95395022,,,
AT3G59070,0,0,0,,,
AT3G59080,1.372555082,1.775253772,4.475562629,,,
AT3G59090,25.95997153,20.43758689,23.64628812,,,
AT3G59100,8.124489694,6.686245846,2.766372739,,,
AT3G59110,25.59148414,21.6874307,22.02011711,,,
AT3G59120,0.085918941,0,0,,,
AT3G59130,0,0,0,,,
AT3G59140,1.09034327,1.301661351,0.861869007,,,
AT3G59150,4.957421813,3.259948879,2.597581448,,,
AT3G59160,0,0,0,,,
AT3G59170,0,0,0,,,
AT3G59180,0,0,0,,,
AT3G59190,0.905660734,1.774100326,0.138063629,,,
AT3G59200,2.068387189,2.809791885,0.034361325,,,
AT3G59210,7.413511393,8.041756796,13.65738699,,,
AT3G59220,3.202091531,0.072614165,36.61258873,,,
AT3G59230,0,0,0.145546752,,,
AT3G59240,0,0,0,,,
AT3G59250,0.024323531,0,0.168096249,,,
AT3G59260,0,0,0,,,
AT3G59270,6.599495227,4.543572057,0,,,
AT3G59280,78.64358942,44.1494125,44.0670782,,,
AT3G59290,7.612149936,6.498294784,6.72425995,,,
AT3G59300,13.20006311,12.57045915,14.74989771,,,
AT3G59310,19.52805345,20.68306774,21.39417301,,,
AT3G59320,27.42835839,34.22946323,21.79862269,,,
AT3G59330,17.18647963,12.59812024,9.13086673,,,
AT3G59340,0.217163982,0,0,,,
AT3G59350,36.40572492,31.34375354,65.78748784,,,
AT3G59360,13.2457803,13.80456092,14.24243083,,,
AT3G59370,0,0,0,,,
AT3G59380,41.70079741,51.19498509,47.30135916,,,
AT3G59390,9.681120497,9.158925374,6.860351475,,,
AT3G59400,78.41485819,66.39446175,30.8914774,,,
AT3G59410,10.30453141,10.0847654,5.543192893,,,
AT3G59420,10.89379294,8.694249612,6.953106228,,,
AT3G59430,8.963436491,9.970631758,3.525000655,,,
AT3G59440,0,1.120332836,0.091338013,,,
AT3G59450,2.433985569,1.193016622,0.120149332,,,
AT3G59455,0,0,0,,,
AT3G59460,0,0,0.66924301,,,
AT3G59470,28.33054337,25.89213665,17.12080307,,,
AT3G59480,1.172438833,0.671514483,0.821204152,,,
AT3G59490,20.89987006,22.22882611,14.79675808,,,
AT3G59500,30.54819307,20.87415205,27.78164062,,,
AT3G59510,0.666117275,0.323651708,0.511492872,,,
AT3G59520,10.05480727,6.58368432,2.917403788,,,
AT3G59530,4.770542862,6.548216015,6.469625187,,,
AT3G59540,1752.03646,1660.632018,1428.599591,,,
AT3G59550,3.792367965,3.796862868,0.541710751,,,
AT3G59570,5.576127353,4.655363629,6.704032787,,,
AT3G59580,0.231549146,0.619208167,0.22002766,,,
AT3G59590,0,0,0,,,
AT3G59600,106.1558324,117.7949953,81.71707549,,,
AT3G59610,0,0,0,,,
AT3G59620,0.941984026,0,0,,,
AT3G59630,11.03576407,13.87816096,6.51321716,,,
AT3G59640,13.38227508,14.35114613,12.53882324,,,
AT3G59650,68.44443114,65.08600285,46.64327856,,,
AT3G59660,15.79525147,20.64927188,18.23321649,,,
AT3G59670,14.10248285,12.71729165,7.672393079,,,
AT3G59680,7.388431227,8.819779659,9.262468746,,,
AT3G59690,1.620285264,2.0388039,3.974437856,,,
AT3G59700,0.140870723,0,0.324512094,,,
AT3G59710,2.359623351,0.414116428,32.14133426,,,
AT3G59730,0,0,0,,,
AT3G59740,0,0.015843091,0.081373866,,,
AT3G59750,0.214838462,0.583692812,0.628149141,,,
AT3G59760,58.6851707,59.8474573,36.38199299,,,
AT3G59770,11.82770471,11.00243484,10.53265376,,,
AT3G59780,50.79857959,50.18177879,56.41684479,,,
AT3G59790,0,0,0,,,
AT3G59800,26.04308777,34.66841004,28.91165592,,,
AT3G59810,85.25979327,75.69553161,53.90134123,,,
AT3G59820,20.90065739,25.48843079,14.9616706,,,
AT3G59830,0.13006474,0.459383339,0,,,
AT3G59840,116.5176567,127.6112449,120.566177,,,
AT3G59845,0,0,0,,,
AT3G59850,0,0,0.506233305,,,
AT3G59870,18.2497182,25.10992811,22.54816328,,,
AT3G59880,3.124994625,1.161826645,12.92940315,,,
AT3G59890,26.05258676,28.26226301,18.3625941,,,
AT3G59900,1.581957906,0,6.832920045,,,
AT3G59910,16.23691092,16.48768694,18.10701482,,,
AT3G59920,92.51129859,96.45771997,72.73543581,,,
AT3G59930,0,0,54.14878243,,,
AT3G59940,48.66842526,51.73317353,96.98832619,,,
AT3G59950,16.86506128,14.2408835,14.26936704,,,
AT3G59960,0,0,0,,,
AT3G59970,131.3837382,129.6386938,123.081746,,,
AT3G59980,43.67849287,44.03916617,45.60500314,,,
AT3G59990,89.53558163,93.15737278,68.43542129,,,
AT3G60000,0,0.578342909,0,,,
AT3G60010,0,0,0,,,
AT3G60020,0,0,0,,,
AT3G60030,29.87957088,30.40029589,25.13645735,,,
AT3G60040,2.852897985,1.906835864,2.624525404,,,
AT3G60050,8.919038622,11.05205979,11.93483368,,,
AT3G60060,0,0,0,,,
AT3G60070,9.684580864,8.520062061,5.811405941,,,
AT3G60080,3.375187062,4.019087611,6.647741234,,,
AT3G60090,0,0,0,,,
AT3G60100,0,0,0,,,
AT3G60110,3.889719084,3.094584988,4.266424189,,,
AT3G60120,0,0,0,,,
AT3G60130,14.66751437,14.82174962,17.69368061,,,
AT3G60140,0,0,0,,,
AT3G60150,13.81576571,7.09325741,4.815810081,,,
AT3G60160,0.171894895,0.631410764,0.47517586,,,
AT3G60180,7.076367802,7.651053514,7.597540463,,,
AT3G60190,57.74437436,55.36057489,29.58883965,,,
AT3G60200,20.41888903,13.53186327,8.190572132,,,
AT3G60210,192.1037494,187.0875237,154.6805962,,,
AT3G60220,8.536905975,8.14665907,6.252427792,,,
AT3G60240,23.75184374,22.56485186,9.997495225,,,
AT3G60245,3396.450015,3462.543227,2408.141441,,,
AT3G60250,98.53084894,97.31661303,56.22728502,,,
AT3G60260,31.47355615,30.86020436,33.92711147,,,
AT3G60270,0,0,0,,,
AT3G60280,0,0,0,,,
AT3G60286,30.64454415,21.35783449,14.85505894,,,
AT3G60290,5.238799427,5.082180239,9.551200695,,,
AT3G60300,62.14396177,72.35093894,100.9332614,,,
AT3G60310,3.072401386,3.632396966,3.668920527,,,
AT3G60318,5.291144314,0,1.523595789,,,
AT3G60320,38.02802512,31.9859476,48.74263942,,,
AT3G60328,0,0,0,,,
AT3G60330,2.412732473,3.304321933,0.390797568,,,
AT3G60340,49.60837997,43.2754721,33.3752871,,,
AT3G60350,10.10528827,6.95595242,11.06123982,,,
AT3G60360,43.03098206,46.02659965,28.61233052,,,
AT3G60370,45.54085734,48.75368846,48.2550374,,,
AT3G60380,19.94372631,20.49124897,15.95321518,,,
AT3G60390,63.08908202,61.11722884,18.58208282,,,
AT3G60400,6.061389159,5.274983943,3.45875323,,,
AT3G60410,24.90026081,22.00678408,18.17766976,,,
AT3G60420,0.797063406,0.268113841,19.22834315,,,
AT3G60440,17.1395929,19.55211004,11.5261065,,,
AT3G60450,15.22246185,23.53649541,16.01437683,,,
AT3G60460,0,0,0,,,
AT3G60470,0.095765474,0,0.728002794,,,
AT3G60480,27.93991904,41.63903707,39.32101453,,,
AT3G60490,0,0.406865362,2.08975687,,,
AT3G60500,30.40097876,31.86951357,19.329537,,,
AT3G60510,13.78341029,10.87273834,9.223641953,,,
AT3G60520,35.46932158,28.31282162,37.7324357,,,
AT3G60530,110.4974623,128.1673161,201.9760131,,,
AT3G60540,0.379091132,0,5.02136295,,,
AT3G60550,1.704542522,0.497925705,0.85248812,,,
AT3G60560,0,0,0,,,
AT3G60570,0,0,0,,,
AT3G60580,1.111475961,1.772891178,1.796419602,,,
AT3G60590,8.929078208,9.088066198,9.105836065,,,
AT3G60600,169.9823003,197.9806851,174.1464058,,,
AT3G60620,19.63565701,10.6655686,14.90362356,,,
AT3G60630,30.6039137,30.581735,37.81276632,,,
AT3G60640,13.67421073,17.57024721,10.41852284,,,
AT3G60647,0,0,0,,,
AT3G60650,0.38377127,0,0,,,
AT3G60660,10.28591348,6.319826254,6.885480968,,,
AT3G60670,41.15244847,45.73629767,5.749096711,,,
AT3G60680,4.683544575,5.667390373,3.401427598,,,
AT3G60690,5.9989509,6.970959868,17.90225052,,,
AT3G60700,7.206177796,7.509624949,3.824571701,,,
AT3G60710,0,0,0,,,
AT3G60720,0.962169398,1.605810398,4.091942975,,,
AT3G60730,0,0,0,,,
AT3G60740,10.32879855,7.048723564,5.506190199,,,
AT3G60750,252.1330693,255.3090565,301.9014295,,,
AT3G60760,0,0,0,,,
AT3G60770,1079.947502,1095.724823,767.5589909,,,
AT3G60780,0,0,0,,,
AT3G60790,0,0,0,,,
AT3G60800,17.25849304,20.09809209,20.11096974,,,
AT3G60810,33.73617208,46.10560434,35.80450103,,,
AT3G60820,180.0366969,185.1816817,123.2378138,,,
AT3G60830,28.46655022,28.78393594,19.86953079,,,
AT3G60840,8.749275356,13.61431685,4.551419623,,,
AT3G60850,11.5592616,9.94086804,6.427156195,,,
