"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
6.6836824137239e-138,0.371585933598044,0.402,0.176,1.31401196253812e-133,"Chir04Ox-b04130.2"
0,0.656503872820596,0.655,0.177,0,"Chir02Ox-b22640.2"
0,0.586681140013142,0.667,0.177,0,"Chir04Ox-b23920.2"
0,2.48715521374332,0.574,0.177,0,"Chir06Ox-b23140.2"
0,0.564314217131452,0.63,0.177,0,"Chir08Ox-b28630.2"
1.05248464699384e-176,0.313517809106401,0.436,0.177,2.06918481598989e-172,"Chir06Ox-b31190.2"
0,0.990022800699866,0.567,0.178,0,"Chir01Ox-b41990.2"
0,1.18372566494067,0.777,0.178,0,"Chir06Ox-b05390.2"
7.68408021078113e-126,0.305824779791187,0.415,0.178,1.51069016943957e-121,"Chir01Ox-b03800.2"
0,0.936397368670176,0.552,0.179,0,"Chir01Ox-b34950.2"
0,0.745652807911189,0.57,0.179,0,"Chir04Ox-b15660.2"
2.97308311241571e-266,0.343682002396847,0.547,0.18,5.84508139900929e-262,"Chir02Ox-b25630.2"
4.30170603507184e-210,0.279130647237975,0.481,0.18,8.45715406495124e-206,"Chir02Ox-b01440.2"
8.01472968667755e-142,0.252535748058136,0.416,0.18,1.57569585640081e-137,"Chir05Ox-b13830.2"
0,0.577710350346377,0.613,0.181,0,"Chir01Ox-b38530.2"
0,0.579877661094314,0.589,0.181,0,"Chir05Ox-b24490.2"
0,1.15215270133669,0.879,0.181,0,"Chir07Ox-b30550.2"
0,1.02264202895987,0.623,0.182,0,"Chir01Ox-b20780.2"
0,0.916753811718114,0.712,0.183,0,"Chir04Ox-b20630.2"
0,1.19037251742661,0.948,0.183,0,"Chir07Ox-b18410.2"
0,1.31767087445891,0.931,0.185,0,"Chir06Ox-b02270.2"
1.82708249155452e-92,0.439689937558156,0.365,0.185,3.59204417839618e-88,"Chir04Ox-b20110.2"
0,0.594266832376086,0.605,0.186,0,"Chir01Ox-b42750.2"
1.32622857219313e-292,0.409300769377411,0.521,0.186,2.6073653729317e-288,"Chir06Ox-b36930.2"
7.1362376674809e-67,0.59739551917915,0.348,0.186,1.40298432542674e-62,"Chir06Ox-b00350.2"
0,1.31817511911973,0.771,0.187,0,"Chir01Ox-b14090.2"
0,1.31507537649708,0.921,0.187,0,"Chir07Ox-b19260.2"
0,1.02759392795497,0.913,0.188,0,"Chir01Ox-b38370.2"
0,0.77710880452529,0.827,0.188,0,"Chir03Ox-b10500.2"
0,0.686519330038185,0.742,0.188,0,"Chir03Ox-b16150.2"
0,1.42501034026992,0.798,0.188,0,"Chir06Ox-b03110.2"
1.04841166541e-305,0.405658646282253,0.564,0.189,2.06117733419606e-301,"Chir07Ox-b27850.2"
1.96149887040673e-244,0.346322750303836,0.51,0.189,3.85630677921963e-240,"Chir05Ox-b27810.2"
2.38552706795936e-178,0.304889204637916,0.459,0.189,4.6899462156081e-174,"Chir06Ox-b37730.2"
5.45465213014345e-165,0.300554846772419,0.451,0.189,1.0723846087862e-160,"Chir03Ox-b05270.2"
0,1.48838740157045,0.921,0.19,0,"Chir03Ox-b16140.2"
0,0.529888436891157,0.72,0.19,0,"Chir03Ox-b20330.2"
0,2.68753393063875,0.588,0.19,0,"Chir04Ox-b05690.2"
0,1.39962736227811,0.948,0.19,0,"Chir05Ox-b07480.2"
4.59340118502403e-307,0.478253259632462,0.576,0.19,9.03062672975724e-303,"Chir01Ox-b24010.2"
2.12851819850529e-243,0.333629358693797,0.517,0.19,4.1846667782614e-239,"Chir06Ox-b31770.2"
2.65091379416852e-153,0.250778741632249,0.445,0.19,5.21169651933531e-149,"Chir04Ox-b03450.2"
0,0.732495282661477,0.555,0.191,0,"Chir01Ox-b01770.2"
1.70528822373682e-213,0.338046109364937,0.488,0.191,3.35259664786658e-209,"Chir01Ox-b39150.2"
0,1.44714347005667,0.945,0.192,0,"Chir01Ox-b11470.2"
0,0.924410299018899,0.788,0.192,0,"Chir05Ox-b01690.2"
0,0.594755073244721,0.646,0.192,0,"Chir07Ox-b12070.2"
1.6511439084756e-248,0.311386118432034,0.522,0.192,3.24614892406303e-244,"Chir08Ox-b21260.2"
0,1.42155728873025,0.958,0.193,0,"Chir01Ox-b17290.2"
0,0.998853730681338,0.672,0.193,0,"Chir04Ox-b01980.2"
0,1.21568542039041,0.636,0.193,0,"Chir08Ox-b17470.2"
0,0.588299777175504,0.629,0.194,0,"Chir06Ox-b25730.2"
1.81536171377567e-182,0.37358261974528,0.462,0.194,3.56900112928297e-178,"Chir03Ox-b22140.2"
0,0.50409439610279,0.628,0.195,0,"Chir01Ox-b15360.2"
5.09921666625894e-201,0.313206273067431,0.481,0.196,1.00250599658651e-196,"Chir05Ox-b16630.2"
1.69510431734513e-297,0.427434612430385,0.556,0.197,3.33257508790053e-293,"Chir01Ox-b01460.2"
0,0.67725076699257,0.599,0.198,0,"Chir04Ox-b28290.2"
0,1.06872147719899,0.819,0.198,0,"Chir07Ox-b33330.2"
0,0.75257268075664,0.677,0.199,0,"Chir07Ox-b08900.2"
0,0.804359336367952,0.641,0.2,0,"Chir02Ox-b19360.2"
0,0.802148831053589,0.618,0.201,0,"Chir02Ox-b26330.2"
0,1.03307346387022,0.667,0.202,0,"Chir03Ox-b20030.2"
0,0.745284180742467,0.665,0.202,0,"Chir06Ox-b09350.2"
1.91946018729799e-163,0.291252500550628,0.48,0.202,3.77365872822786e-159,"Chir01Ox-b14660.2"
0,0.542133348281096,0.592,0.203,0,"Chir06Ox-b27720.2"
0,0.582251945071652,0.601,0.205,0,"Chir03Ox-b17210.2"
0,0.771576052282288,0.781,0.205,0,"Chir06Ox-b15830.2"
6.93920638807296e-247,0.626147944825777,0.528,0.205,1.36424797589514e-242,"Chir01Ox-b20440.2"
0,1.06673212439548,0.912,0.206,0,"Chir01Ox-b17280.2"
1.61917011371766e-269,0.603578118498628,0.545,0.206,3.18328844356891e-265,"Chir01Ox-b07390.2"
0,1.13370632393523,0.591,0.209,0,"Chir03Ox-b15310.2"
1.12814674590636e-235,0.34133852692887,0.539,0.21,2.2179365024519e-231,"Chir05Ox-b26390.2"
0,0.802216026417952,0.751,0.211,0,"Chir02Ox-b00120.2"
0,1.76718079694474,0.988,0.211,0,"Chir07Ox-b36360.2"
