"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031968","GO:0031968","organelle outer membrane","6/544","120/25124",0.0465717335062296,0.10076429613166,0.0561534777204299,"ATTOC33/NA/PSB29/NA/ATTOC159/At-NEET",6
"GO:0005761","GO:0005761","mitochondrial ribosome","3/544","38/25124",0.0486971522350157,0.103481448499408,0.0576676802783081,"PRPL34/PRPL28/EMB3113",3
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","9/544","234/25124",0.0694329067100771,0.144956419271915,0.0807806670865163,"CRB/PRIN2/PTAC6/FLN2/HMR/PTAC14/CYCB2;2/CYC1BAT/PDE225",9
"GO:0031012","GO:0031012","extracellular matrix","2/544","21/25124",0.0749703325813493,0.151211348765772,0.0842663863090991,"ATGER1/ATGER3",2
"GO:0070069","GO:0070069","cytochrome complex","2/544","21/25124",0.0749703325813493,0.151211348765772,0.0842663863090991,"NA/PETC",2
"GO:0033178","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","2/544","23/25124",0.0878339591858652,0.174204019051966,0.0970796391001668,"ATPC1/ATPD",2
"GO:0005762","GO:0005762","mitochondrial large ribosomal subunit","2/544","25/25124",0.101293849406359,0.197086942138115,0.109831732460869,"PRPL34/PRPL28",2
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","3/544","52/25124",0.102683953046749,0.197086942138115,0.109831732460869,"ATPC1/ATPD/PDE334",3
"GO:0005744","GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","2/544","26/25124",0.108223912573749,0.204422945972637,0.113919907972367,"CGE2/CGE1",2
"GO:0005694","GO:0005694","chromosome","12/544","416/25124",0.193939997216643,0.360607182324696,0.200957562905403,"ATWHY1/PTAC6/PTAC4/ATWHY3/HMR/CURT1B/PDE324/PTAC13/PTAC16/PDE312/PTAC14/PDE225",12
"GO:0098552","GO:0098552","side of membrane","2/544","39/25124",0.206578504044787,0.378197568943533,0.210760255138811,"PTAC16/PDE329",2
"GO:0005813","GO:0005813","centrosome","2/544","43/25124",0.238577958318958,0.430163288484181,0.239719479650627,"CYCB2;2/CYC1BAT",2
"GO:0005763","GO:0005763","mitochondrial small ribosomal subunit","1/544","13/25124",0.247718522148684,0.439977673667066,0.245188796470811,"EMB3113",1
"GO:0101031","GO:0101031","chaperone complex","1/544","15/25124",0.279960665819349,0.48993116518386,0.273026655520418,"BDS2",1
"GO:0031354","GO:0031354","intrinsic component of plastid outer membrane","1/544","17/25124",0.310823369894984,0.506953073312149,0.282512548595005,"NA",1
"GO:0031355","GO:0031355","integral component of plastid outer membrane","1/544","17/25124",0.310823369894984,0.506953073312149,0.282512548595005,"NA",1
"GO:0031358","GO:0031358","intrinsic component of chloroplast outer membrane","1/544","17/25124",0.310823369894984,0.506953073312149,0.282512548595005,"NA",1
"GO:0031359","GO:0031359","integral component of chloroplast outer membrane","1/544","17/25124",0.310823369894984,0.506953073312149,0.282512548595005,"NA",1
"GO:0005815","GO:0005815","microtubule organizing center","2/544","52/25124",0.310988019762915,0.506953073312149,0.282512548595005,"CYCB2;2/CYC1BAT",2
"GO:0099503","GO:0099503","secretory vesicle","5/544","174/25124",0.325177059420204,0.516866094572791,0.288036832888862,"AtHBP1/NA/NA/NA/ATGER3",5
"GO:0048471","GO:0048471","perinuclear region of cytoplasm","1/544","18/25124",0.325755941957641,0.516866094572791,0.288036832888862,"AtHsp90.5",1
"GO:0098798","GO:0098798","mitochondrial protein complex","6/544","219/25124",0.338138271356887,0.526019483166578,0.293137792476731,"PRPL34/CGE2/PRPL28/EMB3113/ATPC1/CGE1",6
"GO:0005753","GO:0005753","mitochondrial proton-transporting ATP synthase complex","1/544","19/25124",0.340365547931315,0.526019483166578,0.293137792476731,"ATPC1",1
"GO:0031350","GO:0031350","intrinsic component of plastid membrane","1/544","22/25124",0.382325547436838,0.568709251812297,0.316927756427906,"NA",1
"GO:0031351","GO:0031351","integral component of plastid membrane","1/544","22/25124",0.382325547436838,0.568709251812297,0.316927756427906,"NA",1
"GO:0033177","GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain","1/544","22/25124",0.382325547436838,0.568709251812297,0.316927756427906,"PDE334",1
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","2/544","62/25124",0.389595134555975,0.572368160643964,0.318966776829454,"CYCB2;2/CYC1BAT",2
"GO:0005680","GO:0005680","anaphase-promoting complex","1/544","24/25124",0.408807936369107,0.593270053999069,0.330614890773475,"CCS52B",1
"GO:0000152","GO:0000152","nuclear ubiquitin ligase complex","1/544","32/25124",0.503877314067493,0.722426510530502,0.402590625063438,"CCS52B",1
"GO:1902554","GO:1902554","serine/threonine protein kinase complex","2/544","80/25124",0.519498002890311,0.735955504094608,0.410130002281825,"CYCB2;2/CYC1BAT",2
"GO:0009504","GO:0009504","cell plate","1/544","39/25124",0.574453639719113,0.804235095606758,0.448180548635345,"ATSYP111",1
"GO:1902911","GO:1902911","protein kinase complex","2/544","90/25124",0.583290165032542,0.807110809754332,0.449783113794984,"CYCB2;2/CYC1BAT",2
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","3/544","148/25124",0.624535964656648,0.851487621821923,0.474513225783115,"CGE2/ATPC1/CGE1",3
"GO:0005887","GO:0005887","integral component of plasma membrane","2/544","98/25124",0.629671518658229,0.851487621821923,0.474513225783115,"PLSP1/SULTR3;2",2
"GO:0031201","GO:0031201","SNARE complex","1/544","47/25124",0.64292344751459,0.859639216339732,0.479055910034526,"ATSYP111",1
"GO:0005743","GO:0005743","mitochondrial inner membrane","4/544","216/25124",0.690732292318567,0.91286412462401,0.508716849635671,"CGE2/ATPC1/SAMC1/CGE1",4
"GO:0031966","GO:0031966","mitochondrial membrane","5/544","270/25124",0.698072565888949,0.91286412462401,0.508716849635671,"CGE2/ATPC1/SAMC1/CGE1/At-NEET",5
"GO:0005741","GO:0005741","mitochondrial outer membrane","1/544","57/25124",0.713255671672673,0.922580705750522,0.51413166264735,"At-NEET",1
"GO:0009524","GO:0009524","phragmoplast","1/544","62/25124",0.743050854192971,0.950785501601758,0.529849505536583,"ATSYP111",1
"GO:0005740","GO:0005740","mitochondrial envelope","5/544","290/25124",0.755213950069497,0.956068724024151,0.532793716174449,"CGE2/ATPC1/SAMC1/CGE1/At-NEET",5
"GO:0018995","GO:0018995","host cellular component","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0033643","GO:0033643","host cell part","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0033646","GO:0033646","host intracellular part","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0033647","GO:0033647","host intracellular organelle","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0042025","GO:0042025","host cell nucleus","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0043656","GO:0043656","host intracellular region","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0043657","GO:0043657","host cell","2/544","161/25124",0.866362871071086,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0009705","GO:0009705","plant-type vacuole membrane","1/544","129/25124",0.941055992231001,0.999972419931215,0.55726017209789,"ATCAX1",1
"GO:0005615","GO:0005615","extracellular space","1/544","130/25124",0.942338870415692,0.999972419931215,0.55726017209789,"AtSOD2",1
"GO:0016021","GO:0016021","integral component of membrane","5/544","421/25124",0.951897765808329,0.999972419931215,0.55726017209789,"ATSYP111/NA/APG2/PLSP1/SULTR3;2",5
"GO:0005730","GO:0005730","nucleolus","6/544","486/25124",0.953537533810399,0.999972419931215,0.55726017209789,"NA/RPL40A/RPS18C/ATRAB8D/PPH1/NA",6
"GO:0015630","GO:0015630","microtubule cytoskeleton","2/544","255/25124",0.975480955384634,0.999972419931215,0.55726017209789,"CYCB2;2/CYC1BAT",2
"GO:0000325","GO:0000325","plant-type vacuole","1/544","177/25124",0.979521869570594,0.999972419931215,0.55726017209789,"ATCAX1",1
"GO:0005856","GO:0005856","cytoskeleton","3/544","348/25124",0.981745550258372,0.999972419931215,0.55726017209789,"NA/CYCB2;2/CYC1BAT",3
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","2/544","273/25124",0.982535724743968,0.999972419931215,0.55726017209789,"PLSP1/SULTR3;2",2
"GO:0031301","GO:0031301","integral component of organelle membrane","1/544","194/25124",0.985924602088174,0.999972419931215,0.55726017209789,"NA",1
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","1/544","199/25124",0.987394843287046,0.999972419931215,0.55726017209789,"NA",1
"GO:0009505","GO:0009505","plant-type cell wall","1/544","235/25124",0.99430764998605,0.999972419931215,0.55726017209789,"NA",1
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","1/544","241/25124",0.995014603162482,0.999972419931215,0.55726017209789,"CCS52B",1
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","1/544","293/25124",0.998422456747367,0.999972419931215,0.55726017209789,"ADS3",1
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","1/544","298/25124",0.998587866773152,0.999972419931215,0.55726017209789,"ADS3",1
"GO:0031225","GO:0031225","anchored component of membrane","1/544","315/25124",0.999031179520046,0.999972419931215,0.55726017209789,"NA",1
"GO:0000151","GO:0000151","ubiquitin ligase complex","1/544","318/25124",0.999093526227369,0.999972419931215,0.55726017209789,"CCS52B",1
"GO:0005654","GO:0005654","nucleoplasm","1/544","475/25124",0.999972419931215,0.999972419931215,0.55726017209789,"AMI1",1
